Kindergarten	N	де́тский сад m		m		<-s, -gärten>
Krippe	N	я́сли pl		f		<-, -n>
Grundschule	N	нача́льная шко́ла f		f		<-, -n>
Berufsschule	N	профессиона́льно-техни́ческое учи́лище nt		f		<-, -n>
Sonderschule	N	специа́льная шко́ла  f  (для дете́й-инвали́дов)		f		<-, -n>
Gymnasium	N	гимна́зия f		nt		<-s, Gymnasien>
Fachhochschule	N	институ́т m		f		<-, -n>
Universität	N	университе́т m		f		<-, -en>
Biologie	N	биоло́гия f		f	kein pl	<->
Chemie	N	хи́мия f		f		<->
Geografie	N	геогра́фия f		f	ohne pl	<->
Geschichte	N	расска́з m, исто́рия f		f		<-, -n>
Geschichte	N	исто́рия f		f	ohne pl	
Mathematik	N	матема́тика f		f		<->
Musik	N	му́зыка f		f		<-, -en>
Philosophie	N	филосо́фия f		f		<-, -n>
Physik	N	фи́зика f		f		<->
Farbe	N	цве́т m		f		<-, -n>
hell	ADJ	све́тлый				
dunkel	ADJ	темно́				
blau	ADJ					
braun	ADJ	кори́чневый				
gelb	ADJ	жёлтый		m		
grau	ADJ	се́рый				
lila	ADJ	лило́вый				
orange	ADJ	ора́нжевый				
rosa	ADJ	ро́зовый				
rot	ADJ	кра́сный				
schwarz	ADJ	чёрный				
violett	ADJ	фиоле́товый				
weiß	ADJ	бе́лый				
Himmelsrichtung	N	сторона́  f  све́та		f		<-, -en>
Norden	N	се́вер m		m		<-s>
nördlich	ADJ	се́верный				
Ostern	N	Па́сха f		nt		<-, ->
östlich	ADJ	восто́чный				
Süden	N	юг m		m		<-s>
südlich	ADJ	ю́жный				
Westen	N	за́пад m		m		<-s>
westlich	ADJ	за́падный				
Deutschland	N	Герма́ния f		nt		<-s>
deutsch	ADJ	неме́цкий				
Deutsch	N	неме́цкий язы́к m		nt		<-en>
Europa	N	Евро́па f		nt		<-s>
europäisch	ADJ	европе́йский		m		
Bund	N	сою́з m, ФРГ f		m	pl;	<-(e)s, Bünde>
Bund	N	свя́зка f, пучо́к m		m	pl:	<-(e)s, -e>
Bundesland	N	федера́льная прови́нция f		nt		<-(e)s, -länder>
Bundestag	N	Бундеста́г m		m		<-(e)s>
Demokratie	N	демокра́тия f		f		<-, -n>
demokratisch	ADJ	демократи́ческий, демократи́чный		f		
Gemeinde	N	общи́на f		f		<-, -n>
konservativ	ADJ	консервати́вный				
liberal	ADJ	либера́льный				
Parlament	N	парла́мент m		nt		<-(e)s, -e>
Partei	N	па́ртия f		f		<-, -en>
Regierung	N	прави́тельство nt		f		<-, -en>
Staat	N	госуда́рство nt		m		<-(e)s, -en>
staatlich	ADJ	госуда́рственный		nt		
Affe	N	обезья́на f, дура́к m		m		<-n, -n>
Biene	N	пчела́ f		f		<-, -n>
Elefant	N	слон m		m		<-en, -en>
Ente	N	у́тка f		f		<-, -n>
Fisch	N	ры́ба f		m		<-(e)s, -e>
Fliege	N	му́ха f		f		<-, -n>
Giraffe	N	жира́ф m		f		<-, -n>
Hase	N	за́яц m		m		<-n, -n>
Hund	N	соба́ка f, пёс m		m		<-(e)s, -e>
Insekt	N	насеко́мое nt		nt		<-s, -en>
Katze	N	ко́шка f		f		<-, -n>
Krokodil	N	крокоди́л m		nt		<-s, -e>
Kuh	N	коро́ва f		f		<-, Kühe>
Löwe	N	лев m, Лев m		m		<-n, -n>
Maus	N	мышка f		f		<-, Mäuse>
Mücke	N	кома́р m		f		<-, -n>
Pferd	N	ло́шадь f, конь m		nt	a.	<-(e)s, -e>
Pinguin	N	пингви́н m		m		<-s, -e>
Schaf	N	овца́ f		nt		<-(e)s, -e>
Schildkröte	N	черепа́ха f		f		<-, -n>
Schlange	N	змея́ f, о́чередь f		f		<-, -n>
Schwein	N	свинья́ f		nt		<-(e)s, -e>
Vogel	N	пти́ца f		m		<-s, Vögel>
Währung	N	валю́та f		f		<-, -en>
Euro	N	е́вро m		m		<-(s), -(s)>
Gewicht	N	вес m, тя́жесть f		nt		<-(e)s, -e>
Maß	N	ме́ра f, едини́ца  f  измере́ния		nt		<-es, -e>
eins	NUM	оди́н				
zwei	NUM	два, два, дво́е				
drei	NUM	три				
vier	NUM	четы́ре				
fünf	NUM	пять, пя́теро				
sechs	NUM	шесть				
sieben	VB	просе́ивать	trans		perf	
sieben	NUM	семь				
acht	NUM	во́семь				
neun	NUM	де́вять				
zehn	NUM	де́сять				
elf	NUM	оди́ннадцать				
dreizehn	NUM	трина́дцать				
dreißig	NUM	три́дцать				
einhundert	NUM	сто, одна́ со́тня				
zweihundert	NUM	две́сти				
tausend	NUM	ты́сяча				
erstens	NUM	во-пе́рвых				
zweitens	ADV	во-вторы́х				
drittens	ADV	в-тре́тьих				
viertens	NUM	в-четвёртых				
einmal	ADV	оди́н раз				
zweimal	NUM	два ра́за				
dreimal	ADV	три́жды, три ра́за				
einfach	ADJ	просто́й, несло́жный				
plus	PREP	плюс				
minus	CONJ	ми́нус				
Neujahr	N	Но́вый год m		nt		<-s, -e>
Ostern	N	Па́сха f		nt		<-, ->
Pfingsten	N	Тро́ица f		nt		<-, ->
Weihnachten	N	рождество́ nt		nt		<-s, ->
Nationalfeiertag	N	национа́льный пра́здник m		m		<-(e)s, -e>
Jahreszeit	N	вре́мя  nt  го́да		f		<-, -en>
Sommer	N	ле́то nt		m		<-s, ->
Herbst	N	о́сень f		m		<-(e)s, -e>
Winter	N	зима́ f		m		<-s, ->
Januar	N	янва́рь m		m		<-(s), -e>
Februar	N	февра́ль m		m		<-(s), -e>
März	N	март m		m		<-(es), -e>
April	N	апре́ль m		m		<-(s), -e>
Mai	N	май m		m		<-(e)s>
Juni	N	ию́нь m		m		<-(s), -s>
Juli	N	ию́ль m		m		<-(s), -s>
August	N	а́вгуст m		m		<-(e)s, -e>
September	N	сентя́брь m		m		<-(s), ->
Oktober	N	октя́брь m		m		<-(s), ->
November	N	ноя́брь m		m		<-(s), ->
Dezember	N	дека́брь m		m		<-s>
Tag	N	день m		m		<-(e)s, -e>
Morgen	N	у́тро nt		m		<-s, ->
Vormittag	N	пе́рвая полови́на  f  дня		m		<-s, -e>
Mittag	N	по́лдень m		m		<-s, -e>
Mittag	N	по́лдень m		m		<-s, -e>
Nachmittag	N	втора́я полови́на  f  дня		m		<-s, -e>
Abend	N	ве́чер m		m	pl:	<-s, -e>
Abend	N	ве́чер m		m	pl:	<-s, -e>
Nacht	N	ночь f		f		<-, Nächte>
Nacht	N	ночь f		f		<-, Nächte>
Mitternacht	N	по́лночь f		f		<->
Uhrzeit	N	вре́мя nt		f		
Wochentag	N	де́нь  m  неде́ли		m		<-(e)s, -e>
Werktag	N	рабо́чий день m		m		<-(e)s, -e>
Wochenende	N	выходны́е m pl		nt		<-s, -n>
Montag	N	понеде́льник m		m		<-(e)s, -e>
Dienstag	N	вто́рник m		m		<-(e)s, -e>
Mittwoch	N	среда́ f		m		<-(e)s, -e>
Donnerstag	N	четве́рг m		m		<-(e)s, -e>
Freitag	N	пя́тница f		m		<-(e)s, -e>
Samstag	N	суббо́та f		m		<-(e)s, -e>
Sonntag	N	воскресе́нье nt		m		<-s, -e>
montags	ADV	по понеде́льникам				
Sekunde	N	секу́нда f		f		<-, -n>
Minute	N	мину́та f		f		<-, -n>
Stunde	N	час m		f		<-, -n>
Tag	N	день m		m		<-(e)s, -e>
Woche	N	неде́ля f		f		<-, -n>
Monat	N	ме́сяц m		m		<-(e)s, -e>
monatlich	ADJ	ме́сячный				
Jahr	N	год m		nt		<-(e)s, -e>
jährlich	ADJ	ежего́дный, годи́чный		m		
Jahrzehnt	N	десятиле́тие nt		nt		<-(e)s, -e>
Jahrhundert	N	век m, столе́тие nt		nt		<-s, -e>
Jahrtausend	N	тысячеле́тие nt		nt		<-s, -e>
